STBIMPINDEX,STBIMPDATE,STBMAPID,STBSTATUS,STBGROUP,STBFORM,STBPAGE,STBITEM,STBFIELD,S_Amount,HKRTN,STBDrillAlias,STBDrillTable,STBDrillRef,STBBRANCH,S_TAVA_Ref
12273,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP10C9A","S_Amount",129428035,"","","",32046,"","1090"
8212,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",896200,"","","",150047,"","P1A-1"
8182,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",9200,"","","",150017,"","P1A-1"
8274,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",4566700,"","","",150109,"","P1A-2"
8274,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",4566700,"","","",150109,"","P1A-2"
8249,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",769200,"","","",150084,"","P1A-2"
8777,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",88737.062427,"","","",150612,"","Part4-B1R12"
8768,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",89847.818424,"","","",150603,"","Part4-B1R11"
8295,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",30000,"","","",150130,"","P1B-11"
8295,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",30000,"","","",150130,"","P1B-11"
8475,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",126009.096993,"","","",150310,"","Part4-A2R3"
8777,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",88737.062427,"","","",150612,"","Part4-B1R12"
8300,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",30000,"","","",150135,"","P1B-11"
8414,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",132797.050308,"","","",150249,"","Part4-A1R4"
8948,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",82319.361111,"","","",150783,"","Part4-A2R3"
8948,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",82319.361111,"","","",150783,"","Part4-A2R3"
8310,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",4900000,"","","",150145,"","P1B-31"
12405,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP10C9A","S_Amount",0,"","","",32178,"","2874"
12357,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP10C9A","S_Amount",1274118.58399878,"","","",32130,"","946"
12363,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP10C9A","S_Amount",6279390,"","","",32136,"","952"
12394,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP10C9A","S_Amount",5237.6835117204,"","","",32167,"","2611"
8334,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",1740000,"","","",150169,"","P1B-42"
8410,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",133290.71964,"","","",150245,"","Part4-A1R4"
8396,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",135388.814301,"","","",150231,"","Part4-A1R1"
8779,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",88490.227761,"","","",150614,"","Part4-B1R12"
8328,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",2800000,"","","",150163,"","P1B-32"
8317,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",5080000,"","","",150152,"","P1B-41"
8332,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",1620000,"","","",150167,"","P1B-42"
12347,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP10C9C","S_Amount",1449049.07761965,"","","",32120,"","925"
8333,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",1680000,"","","",150168,"","P1B-42"
8302,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",29600,"","","",150137,"","P1B-11"
8297,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",29600,"","","",150132,"","P1B-11"
8764,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",90341.487756,"","","",150599,"","Part4-B1R11"
8330,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",1500000,"","","",150165,"","P1B-42"
8470,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",126626.183658,"","","",150305,"","Part4-A2R3"
8395,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",135512.231634,"","","",150230,"","Part4-A1R1"
8471,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",126502.766325,"","","",150306,"","Part4-A2R3"
8774,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",89107.314426,"","","",150609,"","Part4-B1R12"
12229,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP10C9A","S_Amount",8664085.60511949,"","","",32002,"","1045"
8411,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",133167.302307,"","","",150246,"","Part4-A1R4"
8471,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",126502.766325,"","","",150306,"","Part4-A2R3"
8410,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",133290.71964,"","","",150245,"","Part4-A1R4"
8473,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",126255.931659,"","","",150308,"","Part4-A2R3"
8764,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",90341.487756,"","","",150599,"","Part4-B1R11"
8303,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",250000,"","","",150138,"","P1B-11"
8476,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",125885.67966,"","","",150311,"","Part4-A2R3"
8333,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",1680000,"","","",150168,"","P1B-42"
8776,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",88860.47976,"","","",150611,"","Part4-B1R12"
8773,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",89230.731759,"","","",150608,"","Part4-B1R12"
8766,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",90094.65309,"","","",150601,"","Part4-B1R11"
12393,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP10C9A","S_Amount",113.54394636,"","","",32166,"","2606"
8404,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",134154.640971,"","","",150239,"","Part4-A1R3"
8310,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",4900000,"","","",150145,"","P1B-31"
8421,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",131809.711644,"","","",150256,"","Part4-A1R6"
8327,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",2700000,"","","",150162,"","P1B-32"
12371,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP10C9A","S_Amount",3715901,"","","",32144,"","960"
8404,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",134154.640971,"","","",150239,"","Part4-A1R3"
8469,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",126749.600991,"","","",150304,"","Part4-A2R3"
8775,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",88983.897093,"","","",150610,"","Part4-B1R12"
8772,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",89354.149092,"","","",150607,"","Part4-B1R12"
8412,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",133043.884974,"","","",150247,"","Part4-A1R4"
8409,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",133414.136973,"","","",150244,"","Part4-A1R4"
12392,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP10C9A","S_Amount",0.6541118649,"","","",32165,"","2604"
8416,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",132550.215642,"","","",150251,"","Part4-A1R4"
10969,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP7C5B3","S_Amount",141000,"","","",310848,"","C2D25"
7178,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8A","S_Amount",5900,"","","",270117,"","EP2"
7083,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8A","S_Amount",6200,"","","",270022,"","EP2"
7186,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8A","S_Amount",49000,"","","",270125,"","EP2"
7177,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8A","S_Amount",5800,"","","",270116,"","EP2"
7147,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8A","S_Amount",5500,"","","",270086,"","EP2"
7138,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP7C5B3","S_Amount",117000,"","","",270077,"","C2D22"
10848,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP7C5B3","S_Amount",357022.4,"","","",310727,"","DS14436"
10825,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP3C153","S_Amount",115000,"","","",310704,"","C2A15"
7161,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP3C153","S_Amount",129000,"","","",270100,"","C2A15"
7162,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP3C153","S_Amount",127000,"","","",270101,"","C2A15"
7150,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP3C153","S_Amount",135000,"","","",270089,"","C2A15"
10826,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP3C153","S_Amount",113000,"","","",310705,"","C2A15"
8199,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",997500,"","","",150034,"","P1A-1"
8199,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",997500,"","","",150034,"","P1A-1"
10829,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP3C153","S_Amount",107000,"","","",310708,"","C2A15"
12417,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP10C9A","S_Amount",25979.3485965,"","","",32190,"","GDA4D"
12417,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP2C82C","S_Amount",25979.3485965,"","","",32190,"","GDA4D"
10830,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP3C153","S_Amount",105000,"","","",310709,"","C2A15"
10831,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP3C153","S_Amount",103000,"","","",310710,"","C2A15"
8166,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",5611300,"","","",150001,"","P1A-1"
8435,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",129835.034316,"","","",150270,"","Part4-A1R8"
8173,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",10100,"","","",150008,"","P1A-1"
8435,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",129835.034316,"","","",150270,"","Part4-A1R8"
8173,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",10100,"","","",150008,"","P1A-1"
7155,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP3C153","S_Amount",113000,"","","",270094,"","C2A15"
8204,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",777000,"","","",150039,"","P1A-1"
7070,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP3C153","S_Amount",97000,"","","",270009,"","C2A15"
7066,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP3C153","S_Amount",105000,"","","",270005,"","C2A15"
7071,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP3C153","S_Amount",87000,"","","",270010,"","C2A15"
12416,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP10C9A","S_Amount",2596700.68632,"","","",32189,"","GDA4B"
12416,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP2C82B","S_Amount",2596700.68632,"","","",32189,"","GDA4B"
7067,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP3C153","S_Amount",103000,"","","",270006,"","C2A15"
8204,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",777000,"","","",150039,"","P1A-1"
7156,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP3C153","S_Amount",111000,"","","",270095,"","C2A15"
8203,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",777100,"","","",150038,"","P1A-1"
7068,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP3C153","S_Amount",101000,"","","",270007,"","C2A15"
8198,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",897600,"","","",150033,"","P1A-1"
7157,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP3C153","S_Amount",109000,"","","",270096,"","C2A15"
7153,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP3C153","S_Amount",117000,"","","",270092,"","C2A15"
8198,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",897600,"","","",150033,"","P1A-1"
7169,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP3C153","S_Amount",10000,"","","",270108,"","C2A11"
10833,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP3C153","S_Amount",97000,"","","",310712,"","C2A15"
10834,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP3C153","S_Amount",93000,"","","",310713,"","C2A15"
11825,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8G","S_Amount",0,"","","",12289,"","P1R4C3-1"
11597,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8G","S_Amount",0,"","","",12061,"","P1R4C3-1"
11555,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8G","S_Amount",0,"","","",12019,"","P1R5C3"
11651,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8G","S_Amount",0,"","","",12115,"","P1R5C3"
11652,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8G","S_Amount",0,"","","",12116,"","P1R5C3-1"
11920,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8G","S_Amount",30200,"","","",12384,"","E14283"
7092,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8G","S_Amount",30200,"","","",270031,"","E14283"
11586,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8G","S_Amount",0,"","","",12050,"","P1R4C3"
11824,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8G","S_Amount",0,"","","",12288,"","P1R4C3"
11538,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8G","S_Amount",0,"","","",12002,"","P1R2C3"
11594,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8G","S_Amount",0,"","","",12058,"","P1R2C3"
11628,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8G","S_Amount",0,"","","",12092,"","P1R1C3"
11702,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8G","S_Amount",2630023.36623,"","","",12166,"","GDA211C"
11941,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8G","S_Amount",31300,"","","",12405,"","E14294"
7103,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8G","S_Amount",31300,"","","",270042,"","E14294"
11587,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8G","S_Amount",0,"","","",12051,"","P1R1C3"
11661,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8G","S_Amount",0,"","","",12125,"","P1R3C3"
11579,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8G","S_Amount",0,"","","",12043,"","P1R3C3"
11917,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8G","S_Amount",149999200,"","","",12381,"","E14280"
7089,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8G","S_Amount",149999200,"","","",270028,"","E14280"
11660,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8G","S_Amount",0,"","","",12124,"","P1R3C1-2"
7082,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8A","S_Amount",6100,"","","",270021,"","EP2"
7075,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8C","S_Amount",1094341.37253,"","","",270014,"","C2F1"
7076,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8C","S_Amount",1102102.65886,"","","",270015,"","C2F1"
7077,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8C","S_Amount",1109863.94519,"","","",270016,"","C2F1"
11701,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8G","S_Amount",2628789.1929,"","","",12165,"","GDA91C"
12440,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP8C8G","S_Amount",2628789.1929,"","","",32213,"","GDA91C"
7184,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8C","S_Amount",45000,"","","",270123,"","EP2"
7087,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8A","S_Amount",6300,"","","",270026,"","EP2"
7081,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8A","S_Amount",6000,"","","",270020,"","EP2"
7187,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8A","S_Amount",51000,"","","",270126,"","EP2"
7174,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP7C5B1","S_Amount",138000,"","","",270113,"","C2D15"
10803,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP8C8A","S_Amount",120000,"","","",310682,"","C2F13"
10807,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP8C8A","S_Amount",128000,"","","",310686,"","C2F14"
10797,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP8C8A","S_Amount",112000,"","","",310676,"","C2F12"
10966,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP8C8A","S_Amount",147000,"","","",310845,"","C2F11"
7181,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8C","S_Amount",39000,"","","",270120,"","EP2"
7072,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8C","S_Amount",31000,"","","",270011,"","EP2"
7073,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8C","S_Amount",33000,"","","",270012,"","EP2"
11888,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP7C5D3","S_Amount",0,"","","",12352,"","P3R19C1"
7183,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8C","S_Amount",43000,"","","",270122,"","EP2"
10794,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP8C8A","S_Amount",148000,"","","",310673,"","C2F21"
10799,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP8C8A","S_Amount",116000,"","","",310678,"","C2F22"
7143,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8A","S_Amount",124000,"","","",270082,"","C2F23"
7180,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8C","S_Amount",37000,"","","",270119,"","EP2"
7182,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8C","S_Amount",41000,"","","",270121,"","EP2"
7145,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8A","S_Amount",5300,"","","",270084,"","EP2"
11091,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP7C5B3","S_Amount",133000,"","","",310970,"","C2D24"
10800,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP7C5B3","S_Amount",117000,"","","",310679,"","C2D22"
7175,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8A","S_Amount",5600,"","","",270114,"","EP2"
10805,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP7C5B3","S_Amount",125000,"","","",310684,"","C2D23"
10968,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP8C8A","S_Amount",124000,"","","",310847,"","C2F23"
7119,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8A","S_Amount",116000,"","","",270058,"","C2F22"
10816,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP8C8A","S_Amount",140000,"","","",310695,"","C2F25"
10835,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP3C153","S_Amount",91000,"","","",310714,"","C2A15"
8243,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",87980,"","","",150078,"","P1A-2"
11092,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP3C153","S_Amount",123000,"","","",310971,"","C2A15"
8229,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",342311200,"","","",150064,"","P1A-2"
11093,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP3C153","S_Amount",117000,"","","",310972,"","C2A15"
8240,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",97110,"","","",150075,"","P1A-2"
8229,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",342311200,"","","",150064,"","P1A-2"
8240,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",97110,"","","",150075,"","P1A-2"
8241,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",97100,"","","",150076,"","P1A-2"
10972,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP3C153","S_Amount",101000,"","","",310851,"","C2A15"
8242,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",78990,"","","",150077,"","P1A-2"
10822,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP3C153","S_Amount",125000,"","","",310701,"","C2A15"
7086,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP3C153","S_Amount",131000,"","","",270025,"","C2A14"
7158,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP3C153","S_Amount",107000,"","","",270097,"","C2A15"
8243,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",87980,"","","",150078,"","P1A-2"
8244,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",98970,"","","",150079,"","P1A-2"
8450,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",127983.774321,"","","",150285,"","Part4-A1R10"
8236,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",7610500,"","","",150071,"","P1A-2"
8495,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",0,"","","",150330,"","Part4-A1R11"
8495,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",0,"","","",150330,"","Part4-A1R11"
7126,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP3C153","S_Amount",119000,"","","",270065,"","C2A15"
8496,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",0,"","","",150331,"","Part4-A1R11"
10974,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP3C153","S_Amount",89000,"","","",310853,"","C2A15"
8321,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",19500,"","","",150156,"","P1B-12"
10818,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP3C153","S_Amount",137000,"","","",310697,"","C2A15"
10832,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP3C153","S_Amount",99000,"","","",310711,"","C2A15"
10973,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP3C153","S_Amount",95000,"","","",310852,"","C2A15"
10798,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP3C153","S_Amount",115000,"","","",310677,"","C2A12"
10809,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP3C153","S_Amount",131000,"","","",310688,"","C2A14"
10971,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP3C153","S_Amount",129000,"","","",310850,"","C2A15"
7159,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP3C153","S_Amount",133000,"","","",270098,"","C2A15"
7160,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP3C153","S_Amount",131000,"","","",270099,"","C2A15"
8450,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",127983.774321,"","","",150285,"","Part4-A1R10"
8451,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",127860.356988,"","","",150286,"","Part4-A1R10"
8265,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",0,"","","",150100,"","P1A-2"
8402,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",134524.89297,"","","",150237,"","Part4-A1R3"
8981,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",78246.589122,"","","",150816,"","Part4-B1R12"
8767,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",89971.235757,"","","",150602,"","Part4-B1R11"
8325,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",2500000,"","","",150160,"","P1B-32"
8339,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",9116200,"","","",150174,"","P1A-2"
8329,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",2900000,"","","",150164,"","P1B-32"
8397,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",135265.396968,"","","",150232,"","Part4-A1R1"
8339,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",9116200,"","","",150174,"","P1A-2"
8299,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",29200,"","","",150134,"","P1B-11"
8335,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",76116600,"","","",150170,"","P1A-2"
8336,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",79116500,"","","",150171,"","P1A-2"
8423,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",131439.459645,"","","",150258,"","Part4-A1R6"
